Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX Market Directional Index,HFRXMD,,Composite,Global,USD
Date,Daily ROR,Index Value
10/27/2014,-0.273%,1185.84
10/24/2014,0.0903%,1189.09
10/23/2014,0.1583%,1188.01
10/22/2014,0.0161%,1186.14
10/21/2014,0.2114%,1185.94
10/20/2014,0.5792%,1183.44
10/17/2014,0.2025%,1176.63
10/16/2014,-0.2824%,1174.25
10/15/2014,-0.1497%,1177.58
10/14/2014,-0.0504%,1179.34
10/13/2014,-0.5119%,1179.94
10/10/2014,-0.8241%,1186.01
10/09/2014,-0.8708%,1195.86
10/08/2014,0.3854%,1206.37
10/07/2014,-0.6973%,1201.73
10/06/2014,-0.0449%,1210.17
10/03/2014,0.7322%,1210.72
10/02/2014,-0.6039%,1201.91
10/01/2014,-0.7083%,1209.22
09/30/2014,0.0792%,1217.84
09/29/2014,-0.0973%,1216.88
09/26/2014,0.3744%,1218.06
09/25/2014,-0.3457%,1213.52
09/24/2014,0.19%,1217.73
09/23/2014,-0.3709%,1215.42
09/22/2014,-0.4503%,1219.95
09/19/2014,0.2471%,1225.46
09/18/2014,0.2365%,1222.44
09/17/2014,0.0153%,1219.56
09/16/2014,0.0868%,1219.37
09/15/2014,-0.0901%,1218.31
09/12/2014,-0.367%,1219.41
09/11/2014,0.0567%,1223.9
09/10/2014,-0.0881%,1223.21
09/09/2014,-0.1846%,1224.29
09/08/2014,0.0525%,1226.55
09/05/2014,0.0998%,1225.91
09/04/2014,0.1138%,1224.69
09/03/2014,0.0387%,1223.29
09/02/2014,-0.0604%,1222.82
08/29/2014,0.1831%,1223.56
08/28/2014,0.0607%,1221.32
08/27/2014,0.1035%,1220.58
08/26/2014,0.0785%,1219.32
08/25/2014,0.2535%,1218.37
08/22/2014,-0.0322%,1215.28
08/21/2014,0.0536%,1215.68
08/20/2014,-0.0044%,1215.03
08/19/2014,0.227%,1215.08
08/18/2014,0.1114%,1212.33
08/15/2014,0.2953%,1210.98
08/14/2014,0.332%,1207.41
08/13/2014,0.4231%,1203.42
08/12/2014,0.0149%,1198.35
08/11/2014,0.686%,1198.17
08/08/2014,0.129%,1190.01
08/07/2014,-0.0235%,1188.47
08/06/2014,-0.1389%,1188.75
08/05/2014,-0.3836%,1190.4
08/04/2014,0.4379%,1194.99
08/01/2014,-0.3219%,1189.78
07/31/2014,-0.7623%,1193.62
07/30/2014,-0.4644%,1202.79
07/29/2014,-0.0337%,1208.4
07/28/2014,-0.0894%,1208.81
07/25/2014,-0.0682%,1209.89
07/24/2014,-0.0752%,1210.72
07/23/2014,0.0738%,1211.63
07/22/2014,0.2882%,1210.73
07/21/2014,-0.015%,1207.25
07/18/2014,0.0976%,1207.44
07/17/2014,-0.1106%,1206.26
07/16/2014,0.3041%,1207.59
07/15/2014,-0.0283%,1203.93
07/14/2014,0.1291%,1204.27
07/11/2014,0.0652%,1202.72
07/10/2014,-0.2436%,1201.94
07/09/2014,0.124%,1204.87
07/08/2014,-0.1616%,1203.38
07/07/2014,-0.304%,1205.33
07/03/2014,0.0101%,1209
07/02/2014,-0.0629%,1208.88
07/01/2014,0.2426%,1209.64
06/30/2014,0.312%,1206.72
06/27/2014,0.0494%,1202.96
06/26/2014,0.1452%,1202.37
06/25/2014,0.1229%,1200.63
06/24/2014,-0.2973%,1199.15
06/23/2014,0.0438%,1202.73
06/20/2014,0.0822%,1202.2
06/19/2014,0.3205%,1201.21
06/18/2014,0.4249%,1197.38
06/17/2014,-0.0003%,1192.31
06/16/2014,-0.0534%,1192.31
06/13/2014,-0.1759%,1192.95
06/12/2014,-0.0154%,1195.05
06/11/2014,-0.1505%,1195.24
06/10/2014,0.0062%,1197.04
06/09/2014,0.0382%,1196.96
06/06/2014,0.3879%,1196.51
06/05/2014,0.4505%,1191.88
06/04/2014,0.2879%,1186.54
06/03/2014,-0.0519%,1183.13
06/02/2014,0.0735%,1183.75
05/30/2014,0.046%,1182.88
05/29/2014,0.087%,1182.33
05/28/2014,0.1485%,1181.31
05/27/2014,0.5079%,1179.55
05/23/2014,0.2227%,1173.59
05/22/2014,0.3083%,1170.98
05/21/2014,0.3192%,1167.39
05/20/2014,-0.1648%,1163.67
05/19/2014,0.0349%,1165.59
05/16/2014,-0.033%,1165.19
05/15/2014,-0.474%,1165.57
05/14/2014,-0.0784%,1171.12
05/13/2014,0.101%,1172.04
05/12/2014,0.2952%,1170.86
05/09/2014,-0.3688%,1167.41
05/08/2014,-0.1213%,1171.73
05/07/2014,-0.1819%,1173.16
05/06/2014,-0.1852%,1175.29
05/05/2014,-0.1056%,1177.47
05/02/2014,0.0935%,1178.72
05/01/2014,0.1933%,1177.62
04/30/2014,-0.0096%,1175.35
04/29/2014,0.1438%,1175.46
04/28/2014,-0.186%,1173.77
04/25/2014,-0.3307%,1175.96
04/24/2014,0.078%,1179.86
04/23/2014,0.0618%,1178.94
04/22/2014,0.4222%,1178.21
04/21/2014,0.122%,1173.26
04/17/2014,0.2051%,1171.83
04/16/2014,0.5996%,1169.43
04/15/2014,-0.1878%,1162.46
04/14/2014,-0.256%,1164.65
04/11/2014,-0.7115%,1167.64
04/10/2014,-0.5611%,1176
04/09/2014,0.5272%,1182.64
04/08/2014,-0.1248%,1176.44
04/07/2014,-0.6843%,1177.91
04/04/2014,-0.2563%,1186.02
04/03/2014,-0.1781%,1189.07
04/02/2014,0.0457%,1191.19
04/01/2014,0.3633%,1190.65
03/31/2014,0.4687%,1186.34
03/28/2014,0.2852%,1180.8
03/27/2014,-0.1117%,1177.45
03/26/2014,-0.1444%,1178.76
03/25/2014,0.1222%,1180.47
03/24/2014,-0.3058%,1179.03
03/21/2014,0.0429%,1182.64
03/20/2014,-0.0994%,1182.14
03/19/2014,-0.1127%,1183.31
03/18/2014,0.4735%,1184.65
03/17/2014,0.1625%,1179.06
03/14/2014,-0.1389%,1177.15
03/13/2014,-0.4239%,1178.79
03/12/2014,-0.265%,1183.81
03/11/2014,-0.3227%,1186.95
03/10/2014,-0.0072%,1190.79
03/07/2014,-0.1167%,1190.88
03/06/2014,0.2599%,1192.27
03/05/2014,0.2264%,1189.18
03/04/2014,0.7024%,1186.49
03/03/2014,-0.5006%,1178.22
02/28/2014,0.2257%,1184.15
02/27/2014,0.2304%,1181.48
02/26/2014,0.0587%,1178.77
02/25/2014,0.0465%,1178.07
02/24/2014,0.3037%,1177.53
02/21/2014,0.1397%,1173.96
02/20/2014,0.1507%,1172.32
02/19/2014,-0.0972%,1170.56
02/18/2014,0.2939%,1171.7
02/14/2014,0.126%,1168.26
02/13/2014,0.1241%,1166.79
02/12/2014,0.129%,1165.35
02/11/2014,0.3717%,1163.85
02/10/2014,0.2262%,1159.54
02/07/2014,0.5963%,1156.92
02/06/2014,0.5706%,1150.06
02/05/2014,0.106%,1143.54
02/04/2014,-0.076%,1142.33
02/03/2014,-0.7299%,1143.2
01/31/2014,-0.1983%,1151.6
01/30/2014,0.1004%,1153.89
01/29/2014,0.1028%,1152.73
01/28/2014,0.5235%,1151.55
01/27/2014,-0.6146%,1145.55
01/24/2014,-0.9714%,1152.64
01/23/2014,-0.3547%,1163.94
01/22/2014,0.0926%,1168.08
01/21/2014,0.0567%,1167
01/17/2014,-0.0104%,1166.34
01/16/2014,-0.0075%,1166.46
01/15/2014,0.0684%,1166.55
01/14/2014,0.3752%,1165.76
01/13/2014,-0.3308%,1161.4
01/10/2014,0.4446%,1165.25
01/09/2014,-0.0264%,1160.09
01/08/2014,0.1843%,1160.4
01/07/2014,0.1166%,1158.27
01/06/2014,-0.0398%,1156.92
01/03/2014,0.1328%,1157.38
01/02/2014,-0.1919%,1155.84
12/31/2013,0.313%,1158.07
12/30/2013,0.0858%,1154.45
12/27/2013,0.1947%,1153.46
12/26/2013,0.0606%,1151.22
12/24/2013,0.0928%,1150.52
12/23/2013,0.2187%,1149.46
12/20/2013,0.1132%,1146.95
12/19/2013,0.0663%,1145.65
12/18/2013,0.3082%,1144.89
12/17/2013,-0.0356%,1141.37
12/16/2013,0.0977%,1141.78
12/13/2013,0.0873%,1140.67
12/12/2013,-0.2061%,1139.67
12/11/2013,-0.3179%,1142.03
12/10/2013,-0.0447%,1145.67
12/09/2013,0.2262%,1146.18
12/06/2013,0.362%,1143.59
12/05/2013,-0.0401%,1139.47
12/04/2013,-0.2587%,1139.93
12/03/2013,-0.3615%,1142.88
12/02/2013,-0.0678%,1147.03
11/29/2013,0.3767%,1147.81
11/27/2013,0.016%,1143.5
11/26/2013,0.158%,1143.32
11/25/2013,-0.0136%,1141.51
11/22/2013,0.2115%,1141.67
11/21/2013,0.1426%,1139.26
11/20/2013,-0.1946%,1137.64
11/19/2013,-0.2859%,1139.85
11/18/2013,0.1108%,1143.12
11/15/2013,0.2319%,1141.86
11/14/2013,0.1387%,1139.22
11/13/2013,0.2083%,1137.64
11/12/2013,-0.0675%,1135.27
11/11/2013,0.0488%,1136.04
11/08/2013,0.0599%,1135.49
11/07/2013,-0.4407%,1134.81
11/06/2013,-0.2024%,1139.83
11/05/2013,-0.2484%,1142.14
11/04/2013,0.1544%,1144.99
11/01/2013,-0.1505%,1143.22
10/31/2013,-0.1407%,1144.94
10/30/2013,-0.1106%,1146.56
10/29/2013,-0.0059%,1147.83
10/28/2013,0.0027%,1147.89
10/25/2013,-0.1259%,1147.86
10/24/2013,0.3004%,1149.31
10/23/2013,-0.315%,1145.87
10/22/2013,0.1588%,1149.49
10/21/2013,-0.0187%,1147.66
10/18/2013,0.2215%,1147.88
10/17/2013,0.4382%,1145.34
10/16/2013,0.185%,1140.34
10/15/2013,0.0657%,1138.24
10/14/2013,0.0596%,1137.49
10/11/2013,0.5135%,1136.81
10/10/2013,0.5788%,1131.01
10/09/2013,-0.1456%,1124.5
10/08/2013,-0.3446%,1126.14
10/07/2013,-0.3802%,1130.03
10/04/2013,0.2828%,1134.34
10/03/2013,-0.0227%,1131.14
10/02/2013,0.099%,1131.4
10/01/2013,0.4278%,1130.28
09/30/2013,-0.0727%,1125.47
09/27/2013,-0.0573%,1126.29
09/26/2013,0.219%,1126.93
09/25/2013,-0.1271%,1124.47
09/24/2013,-0.2028%,1125.9
09/23/2013,-0.0603%,1128.19
09/20/2013,-0.0231%,1128.87
09/19/2013,0.2107%,1129.13
09/18/2013,0.3855%,1126.76
09/17/2013,0.1021%,1122.43
09/16/2013,0.2484%,1121.29
09/13/2013,0.1476%,1118.51
09/12/2013,-0.2046%,1116.86
09/11/2013,0.0429%,1119.15
09/10/2013,0.3071%,1118.67
09/09/2013,0.5135%,1115.24
09/06/2013,-0.1629%,1109.55
09/05/2013,0.1886%,1111.36
09/04/2013,0.3274%,1109.26
09/03/2013,0.4271%,1105.64
08/30/2013,-0.2449%,1100.94
08/29/2013,0.2841%,1103.65
08/28/2013,-0.2614%,1100.52
08/27/2013,-0.6992%,1103.4
08/26/2013,0.1292%,1111.17
08/23/2013,0.1716%,1109.74
08/22/2013,0.1117%,1107.84
08/21/2013,-0.2486%,1106.6
08/20/2013,0.2575%,1109.36
08/19/2013,-0.2698%,1106.51
08/16/2013,-0.1534%,1109.5
08/15/2013,-0.526%,1111.21
08/14/2013,0.0132%,1117.08
08/13/2013,-0.0719%,1116.93
08/12/2013,-0.278%,1117.74
08/09/2013,-0.0035%,1120.85
08/08/2013,0.2063%,1120.89
08/07/2013,-0.3567%,1118.58
08/06/2013,-0.211%,1122.59
08/05/2013,0.0483%,1124.96
08/02/2013,0.3467%,1124.42
08/01/2013,0.2805%,1120.53
07/31/2013,-0.03%,1117.4
07/30/2013,0.2441%,1117.74
07/29/2013,-0.3034%,1115.01
07/26/2013,-0.3119%,1118.41
07/25/2013,-0.1428%,1121.91
07/24/2013,-0.1098%,1123.51
07/23/2013,0.0393%,1124.75
07/22/2013,0.1914%,1124.3
07/19/2013,-0.1133%,1122.16
07/18/2013,0.2082%,1123.43
07/17/2013,0.231%,1121.09
07/16/2013,0.0637%,1118.51
07/15/2013,0.1261%,1117.8
07/12/2013,0.1516%,1116.39
07/11/2013,0.6126%,1114.7
07/10/2013,-0.066%,1107.91
07/09/2013,0.4128%,1108.65
07/08/2013,0.0379%,1104.09
07/05/2013,0.1512%,1103.67
07/03/2013,-0.1167%,1102
07/02/2013,-0.0539%,1103.29
07/01/2013,0.6401%,1103.89
06/28/2013,0.1926%,1096.86
06/27/2013,0.5308%,1094.76
06/26/2013,0.348%,1088.98
06/25/2013,0.0931%,1085.2
06/24/2013,-0.6919%,1084.19
06/21/2013,-0.2008%,1091.74
06/20/2013,-1.2284%,1093.94
06/19/2013,-0.4542%,1107.55
06/18/2013,0.2313%,1112.6
06/17/2013,0.3591%,1110.03
06/14/2013,0.1325%,1106.06
06/13/2013,0.0104%,1104.6
06/12/2013,-0.4076%,1104.48
06/11/2013,-0.6147%,1109
06/10/2013,0.1413%,1115.86
06/07/2013,0.0741%,1114.29
06/06/2013,-0.2398%,1113.46
06/05/2013,-0.493%,1116.14
06/04/2013,-0.0733%,1121.67
06/03/2013,-0.4311%,1122.49
05/31/2013,-0.2821%,1127.35
05/30/2013,-0.174%,1130.54
05/29/2013,-0.0409%,1132.51
05/28/2013,0.323%,1132.97
05/24/2013,0.2868%,1129.33
05/23/2013,-0.7621%,1126.1
05/22/2013,-0.4253%,1134.75
05/21/2013,-0.3648%,1139.59
05/20/2013,-0.0083%,1143.76
05/17/2013,0.3454%,1143.86
05/16/2013,-0.0506%,1139.92
05/15/2013,-0.2009%,1140.5
05/14/2013,0.3075%,1142.8
05/13/2013,-0.0779%,1139.29
05/10/2013,0.1251%,1140.18
05/09/2013,-0.0625%,1138.76
05/08/2013,0.0956%,1139.47
05/07/2013,0.383%,1138.38
05/06/2013,0.147%,1134.04
05/03/2013,0.468%,1132.37
05/02/2013,0.4284%,1127.1
05/01/2013,-0.1852%,1122.29
04/30/2013,0.497%,1124.37
04/29/2013,0.1627%,1118.81
04/26/2013,-0.1767%,1116.99
04/25/2013,0.1066%,1118.97
04/24/2013,0.2994%,1117.78
04/23/2013,0.555%,1114.44
04/22/2013,0.3224%,1108.29
04/19/2013,0.3276%,1104.73
04/18/2013,-0.1881%,1101.12
04/17/2013,-0.2527%,1103.2
04/16/2013,0.4252%,1105.99
04/15/2013,-1.009%,1101.31
04/12/2013,-0.042%,1112.54
04/11/2013,0.2526%,1113
04/10/2013,0.3144%,1110.2
04/09/2013,0.0482%,1106.72
04/08/2013,0.4967%,1106.19
04/05/2013,0.0917%,1100.72
04/04/2013,0.2342%,1099.71
04/03/2013,-0.2816%,1097.14
04/02/2013,-0.0004%,1100.24
04/01/2013,-0.5525%,1100.24
03/28/2013,-0.008%,1106.36
03/27/2013,-0.0384%,1106.44
03/26/2013,0.0013%,1106.87
03/25/2013,0.1427%,1106.86
03/22/2013,-0.1293%,1105.28
03/21/2013,-0.0685%,1106.71
03/20/2013,0.135%,1107.47
03/19/2013,-0.1784%,1105.97
03/18/2013,-0.1711%,1107.95
03/15/2013,0.2891%,1109.85
03/14/2013,0.3439%,1106.65
03/13/2013,-0.0531%,1102.86
03/12/2013,0.088%,1103.44
03/11/2013,0.0256%,1102.47
03/08/2013,0.0999%,1102.19
03/07/2013,0.2064%,1101.09
03/06/2013,0.0409%,1098.82
03/05/2013,0.3705%,1098.37
03/04/2013,0.2091%,1094.32
03/01/2013,0.0528%,1092.04
02/28/2013,0.0181%,1091.46
02/27/2013,0.4266%,1091.26
02/26/2013,-0.0581%,1086.63
02/25/2013,-0.2088%,1087.26
02/22/2013,0.3689%,1089.53
02/21/2013,-0.4821%,1085.53
02/20/2013,-0.4593%,1090.79
02/19/2013,0.1848%,1095.82
02/15/2013,-0.0609%,1093.8
02/14/2013,0.0785%,1094.47
02/13/2013,0.249%,1093.61
02/12/2013,0.2059%,1090.89
02/11/2013,0.025%,1088.65
02/08/2013,0.0907%,1088.38
02/07/2013,-0.0643%,1087.39
02/06/2013,0.064%,1088.09
02/05/2013,0.1488%,1087.4
02/04/2013,-0.2425%,1085.78
02/01/2013,0.3404%,1088.42
01/31/2013,0.0626%,1084.73
01/30/2013,-0.1101%,1084.05
01/29/2013,0.4021%,1085.24
01/28/2013,-0.01%,1080.9
01/25/2013,-0.1138%,1081
01/24/2013,-0.1683%,1082.24
01/23/2013,0.0097%,1084.06
01/22/2013,0.1323%,1083.95
01/18/2013,0.159%,1082.52
01/17/2013,0.1589%,1080.81
01/16/2013,0.0048%,1079.09
01/15/2013,0.0304%,1079.04
01/14/2013,0.1052%,1078.71
01/11/2013,-0.1357%,1077.58
01/10/2013,0.3055%,1079.04
01/09/2013,0.3645%,1075.75
01/08/2013,0.1598%,1071.85
01/07/2013,-0.0897%,1070.14
01/04/2013,0.2034%,1071.1
01/03/2013,0.1246%,1068.92
01/02/2013,0.9463%,1067.59
12/31/2012,0.4582%,1057.59
12/28/2012,0.0645%,1052.76
12/27/2012,-0.0414%,1052.08
12/26/2012,-0.0317%,1052.52
12/24/2012,-0.0378%,1052.85
12/21/2012,-0.3409%,1053.25
12/20/2012,0.0703%,1056.85
12/19/2012,-0.0096%,1056.11
12/18/2012,0.0186%,1056.21
12/17/2012,0.1027%,1056.02
12/14/2012,0.0797%,1054.93
12/13/2012,-0.2518%,1054.09
12/12/2012,0.0778%,1056.75
12/11/2012,0.0731%,1055.93
12/10/2012,0.0326%,1055.16
12/07/2012,0.0569%,1054.82
12/06/2012,0.3782%,1054.22
12/05/2012,0.0901%,1050.25
12/04/2012,0.2295%,1049.3
12/03/2012,-0.2555%,1046.9
11/30/2012,0.0603%,1049.58
11/29/2012,0.0128%,1048.95
11/28/2012,0.1017%,1048.81
11/27/2012,0.1742%,1047.75
11/26/2012,-0.0869%,1045.93
11/23/2012,0.3655%,1046.83
11/21/2012,-0.1077%,1043.02
11/20/2012,-0.1179%,1044.15
11/19/2012,0.6347%,1045.38
11/16/2012,0.1568%,1038.79
11/15/2012,-0.3531%,1037.16
11/14/2012,-0.4196%,1040.84
11/13/2012,-0.2646%,1045.22
11/12/2012,-0.0042%,1047.99
11/09/2012,0.0262%,1048.04
11/08/2012,-0.1798%,1047.76
11/07/2012,-0.3525%,1049.65
11/06/2012,0.2588%,1053.36
11/05/2012,0.1439%,1050.64
11/02/2012,-0.1309%,1049.13
11/01/2012,0.3976%,1050.51
10/31/2012,0.1549%,1046.35
10/30/2012,0.0621%,1044.73
10/29/2012,-0.2323%,1044.08
10/26/2012,0.0288%,1046.51
10/25/2012,0.1822%,1046.21
10/24/2012,-0.0028%,1044.31
10/23/2012,-0.1693%,1044.34
10/22/2012,-0.275%,1046.11
10/19/2012,-0.3447%,1048.99
10/18/2012,-0.0993%,1052.62
10/17/2012,0.2382%,1053.67
10/16/2012,0.1511%,1051.17
10/15/2012,0.2414%,1049.58
10/12/2012,-0.1%,1047.05
10/11/2012,0.3017%,1048.1
10/10/2012,-0.1024%,1044.95
10/09/2012,-0.1654%,1046.02
10/08/2012,0.1186%,1047.75
10/05/2012,0.1338%,1046.51
10/04/2012,0.0701%,1045.11
10/03/2012,-0.1724%,1044.38
10/02/2012,-0.1119%,1046.18
10/01/2012,0.0778%,1047.36
09/28/2012,0.0209%,1046.54
09/27/2012,0.3454%,1046.32
09/26/2012,-0.1855%,1042.72
09/25/2012,-0.0531%,1044.66
09/24/2012,-0.1173%,1045.21
09/21/2012,0.0708%,1046.44
09/20/2012,-0.1108%,1045.7
09/19/2012,0.144%,1046.86
09/18/2012,-0.1292%,1045.36
09/17/2012,-0.5078%,1046.71
09/14/2012,0.2413%,1052.05
09/13/2012,0.2226%,1049.52
09/12/2012,0.1732%,1047.19
09/11/2012,0.3792%,1045.38
09/10/2012,-0.106%,1041.43
09/07/2012,0.4023%,1042.53
09/06/2012,0.4351%,1038.36
09/05/2012,-0.197%,1033.86
09/04/2012,-0.0476%,1035.9
08/31/2012,0.389%,1036.39
08/30/2012,-0.2208%,1032.37
08/29/2012,-0.0184%,1034.66
08/28/2012,-0.0581%,1034.85
08/27/2012,-0.0561%,1035.45
08/24/2012,-0.0192%,1036.03
08/23/2012,-0.1484%,1036.23
08/22/2012,-0.0744%,1037.77
08/21/2012,-0.0011%,1038.54
08/20/2012,0.042%,1038.56
08/17/2012,-0.159%,1038.12
08/16/2012,0.1352%,1039.77
08/15/2012,0.2263%,1038.37
08/14/2012,-0.1485%,1036.02
08/13/2012,-0.1383%,1037.56
08/10/2012,-0.0017%,1039
08/09/2012,0.2882%,1039.02
08/08/2012,0.1069%,1036.03
08/07/2012,0.2989%,1034.93
08/06/2012,0.2056%,1031.84
08/03/2012,0.2355%,1029.73
08/02/2012,0.0774%,1027.31
08/01/2012,-0.1438%,1026.51
07/31/2012,0.0575%,1027.99
07/30/2012,0.2164%,1027.4
07/27/2012,0.5776%,1025.18
07/26/2012,0.1551%,1019.29
07/25/2012,0.0355%,1017.72
07/24/2012,-0.3355%,1017.35
07/23/2012,-0.8804%,1020.78
07/20/2012,-0.0008%,1029.85
07/19/2012,0.2363%,1029.85
07/18/2012,0.0176%,1027.43
07/17/2012,0.2384%,1027.25
07/16/2012,0.2051%,1024.8
07/13/2012,0.6437%,1022.7
07/12/2012,-0.0618%,1016.16
07/11/2012,0.211%,1016.79
07/10/2012,-0.0943%,1014.65
07/09/2012,-0.0469%,1015.61
07/06/2012,-0.2719%,1016.09
07/05/2012,0.2747%,1018.86
07/03/2012,0.3378%,1016.07
07/02/2012,0.2597%,1012.65
06/29/2012,0.3599%,1010.02
06/28/2012,-0.0824%,1006.4
06/27/2012,0.3993%,1007.23
06/26/2012,0.1574%,1003.22
06/25/2012,-0.1957%,1001.65
06/22/2012,-0.0726%,1003.61
06/21/2012,-0.544%,1004.34
06/20/2012,0.0204%,1009.83
06/19/2012,0.2332%,1009.63
06/18/2012,0.2512%,1007.28
06/15/2012,0.3386%,1004.76
06/14/2012,0.1059%,1001.36
06/13/2012,-0.2539%,1000.31
06/12/2012,0.2801%,1002.85
06/11/2012,-0.5968%,1000.05
06/08/2012,-0.0563%,1006.05
06/07/2012,0.0771%,1006.62
06/06/2012,0.5904%,1005.85
06/05/2012,0.544%,999.94
06/04/2012,-0.5226%,994.53
06/01/2012,-1.0341%,999.76
05/31/2012,-0.2628%,1010.2
05/30/2012,-0.6705%,1012.86
05/29/2012,0.6531%,1019.7
05/25/2012,0.2098%,1013.09
05/24/2012,-0.0709%,1010.96
05/23/2012,0.1972%,1011.68
05/22/2012,0.1585%,1009.69
05/21/2012,0.5704%,1008.09
05/18/2012,-0.6115%,1002.38
05/17/2012,-0.6324%,1008.54
05/16/2012,-0.6036%,1014.96
05/15/2012,-0.3787%,1021.13
05/14/2012,-0.8873%,1025.01
05/11/2012,-0.1715%,1034.18
05/10/2012,0.0898%,1035.96
05/09/2012,-0.4825%,1035.03
05/08/2012,-0.3421%,1040.05
05/07/2012,-0.1035%,1043.62
05/04/2012,-0.6475%,1044.7
05/03/2012,-0.6066%,1051.51
05/02/2012,-0.0091%,1057.93
05/01/2012,0.013%,1058.02
04/30/2012,-0.0625%,1057.89
04/27/2012,0.272%,1058.55
04/26/2012,0.2124%,1055.68
04/25/2012,0.4171%,1053.44
04/24/2012,-0.0217%,1049.06
04/23/2012,-0.3682%,1049.29
04/20/2012,0.1024%,1053.17
04/19/2012,-0.09%,1052.09
04/18/2012,-0.0656%,1053.04
04/17/2012,0.2228%,1053.73
04/16/2012,-0.2373%,1051.39
04/13/2012,-0.0782%,1053.89
04/12/2012,0.6991%,1054.71
04/11/2012,0.2712%,1047.39
04/10/2012,-0.6186%,1044.56
04/09/2012,-0.3047%,1051.06
04/05/2012,0.0416%,1054.27
04/04/2012,-0.4402%,1053.83
04/03/2012,-0.1266%,1058.49
04/02/2012,0.5004%,1059.83
03/30/2012,0.1943%,1054.56
03/29/2012,-0.2164%,1052.51
03/28/2012,-0.3728%,1054.79
03/27/2012,-0.2931%,1058.74
03/26/2012,0.3959%,1061.85
03/23/2012,0.1421%,1057.67
03/22/2012,-0.618%,1056.17
03/21/2012,0.1961%,1062.73
03/20/2012,-0.3512%,1060.65
03/19/2012,0.1255%,1064.39
03/16/2012,0.1634%,1063.06
03/15/2012,0.1814%,1061.32
03/14/2012,-0.4269%,1059.4
03/13/2012,0.4496%,1063.94
03/12/2012,-0.2494%,1059.18
03/09/2012,0.16%,1061.83
03/08/2012,0.5859%,1060.13
03/07/2012,0.3643%,1053.96
03/06/2012,-0.7334%,1050.13
03/05/2012,-0.5637%,1057.89
03/02/2012,-0.1851%,1063.89
03/01/2012,0.5215%,1065.86
02/29/2012,-0.1856%,1060.33
02/28/2012,0.0699%,1062.3
02/27/2012,0.184%,1061.56
02/24/2012,0.0469%,1059.61
02/23/2012,0.3681%,1059.11
02/22/2012,0.0252%,1055.23
02/21/2012,-0.0516%,1054.96
02/17/2012,-0.0624%,1055.51
02/16/2012,0.3146%,1056.17
02/15/2012,-0.0245%,1052.85
02/14/2012,-0.0416%,1053.11
02/13/2012,0.3022%,1053.55
02/10/2012,-0.1703%,1050.38
02/09/2012,0.0353%,1052.17
02/08/2012,-0.0013%,1051.8
02/07/2012,-0.0285%,1051.81
02/06/2012,0.0671%,1052.11
02/03/2012,0.2994%,1051.4
02/02/2012,0.1068%,1048.26
02/01/2012,0.5954%,1047.15
01/31/2012,0.2075%,1040.95
01/30/2012,0.0174%,1038.79
01/27/2012,0.2678%,1038.61
01/26/2012,0.0387%,1035.84
01/25/2012,0.2418%,1035.44
01/24/2012,-0.0231%,1032.94
01/23/2012,-0.2151%,1033.18
01/20/2012,-0.0451%,1035.41
01/19/2012,0.0323%,1035.87
01/18/2012,0.1705%,1035.54
01/17/2012,-0.2533%,1033.78
01/13/2012,-0.1114%,1036.4
01/12/2012,0.0069%,1037.56
01/11/2012,0.2456%,1037.49
01/10/2012,0.4846%,1034.94
01/09/2012,0.002%,1029.95
01/06/2012,0.1008%,1029.93
01/05/2012,0.4091%,1028.9
01/04/2012,0.3123%,1024.7
01/03/2012,-0.026%,1021.51
12/30/2011,-0.1621%,1021.78
12/29/2011,0.3985%,1023.44
12/28/2011,-0.0649%,1019.38
12/27/2011,-0.2992%,1020.04
12/23/2011,-0.048%,1023.1
12/22/2011,0.2185%,1023.59
12/21/2011,-0.1796%,1021.36
12/20/2011,0.1852%,1023.2
12/19/2011,0.0919%,1021.3
12/16/2011,0.2269%,1020.37
12/15/2011,0.1027%,1018.06
12/14/2011,-0.4663%,1017.01
12/13/2011,-0.2096%,1021.78
12/12/2011,-0.5441%,1023.92
12/09/2011,0.3014%,1029.52
12/08/2011,-0.4137%,1026.43
12/07/2011,-0.1939%,1030.69
12/06/2011,0.0158%,1032.7
12/05/2011,0.1862%,1032.53
12/02/2011,0.1107%,1030.62
12/01/2011,-0.6949%,1029.48
11/30/2011,0.2919%,1036.68
11/29/2011,-0.1803%,1033.66
11/28/2011,-0.2954%,1035.53
11/25/2011,-0.1809%,1038.6
11/23/2011,-0.1563%,1040.48
11/22/2011,0.0026%,1042.11
11/21/2011,-0.4129%,1042.08
11/18/2011,-0.2639%,1046.4
11/17/2011,-0.36%,1049.17
11/16/2011,-0.1139%,1052.96
11/15/2011,0.1808%,1054.16
11/14/2011,-0.0391%,1052.26
11/11/2011,0.0452%,1052.67
11/10/2011,0.2994%,1052.2
11/09/2011,-0.6206%,1049.06
11/08/2011,0.218%,1055.61
11/07/2011,-0.0132%,1053.31
11/04/2011,-0.1157%,1053.45
11/03/2011,0.2893%,1054.67
11/02/2011,0.2958%,1051.63
11/01/2011,-0.2507%,1048.53
10/31/2011,0.1229%,1051.16
10/28/2011,-0.0111%,1049.87
10/27/2011,-0.4008%,1049.99
10/26/2011,-0.0164%,1054.21
10/25/2011,-0.1502%,1054.39
