Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX EH: Equity Market Neutral Index,HFRXEMN,,Equity Market Neutral,Global,USD
Date,Daily ROR,Index Value
06/09/2014,0.3317%,965.67
06/06/2014,0.0311%,962.48
06/05/2014,0.3268%,962.18
06/04/2014,0.2089%,959.04
06/03/2014,-0.0056%,957.04
06/02/2014,-0.2039%,957.1
05/30/2014,-0.1655%,959.05
05/29/2014,-0.1032%,960.64
05/28/2014,-0.0585%,961.64
05/27/2014,-0.2025%,962.2
05/23/2014,-0.1202%,964.15
05/22/2014,0.1838%,965.31
05/21/2014,0.1574%,963.54
05/20/2014,-0.1616%,962.03
05/19/2014,0.3531%,963.58
05/16/2014,-0.1%,960.19
05/15/2014,-0.2297%,961.15
05/14/2014,-0.3356%,963.37
05/13/2014,-0.1142%,966.61
05/12/2014,0.3228%,967.72
05/09/2014,-0.1121%,964.6
05/08/2014,-0.4043%,965.69
05/07/2014,-0.2994%,969.61
05/06/2014,-0.219%,972.52
05/05/2014,-0.0472%,974.65
05/02/2014,0.1463%,975.11
05/01/2014,-0.3442%,973.69
04/30/2014,0.2587%,977.05
04/29/2014,-0.1333%,974.53
04/28/2014,-0.1278%,975.83
04/25/2014,-0.157%,977.08
04/24/2014,0.1331%,978.62
04/23/2014,-0.1133%,977.32
04/22/2014,0.2076%,978.42
04/21/2014,0.1595%,976.4
04/17/2014,0.2017%,974.84
04/16/2014,0.2738%,972.88
04/15/2014,0.0937%,970.22
04/14/2014,-0.3545%,969.32
04/11/2014,-0.0883%,972.76
04/10/2014,-0.1468%,973.62
04/09/2014,-0.0262%,975.05
04/08/2014,-0.1514%,975.31
04/07/2014,0.0413%,976.79
04/04/2014,-0.0859%,976.39
04/03/2014,0.147%,977.22
04/02/2014,0.0629%,975.79
04/01/2014,0.3576%,975.18
03/31/2014,0.3683%,971.7
03/28/2014,-0.0056%,968.14
03/27/2014,-0.0392%,968.19
03/26/2014,-0.0038%,968.57
03/25/2014,0.1281%,968.61
03/24/2014,-0.0537%,967.37
03/21/2014,0.0681%,967.89
03/20/2014,-0.009%,967.23
03/19/2014,0.1697%,967.32
03/18/2014,0.1362%,965.68
03/17/2014,0.0627%,964.36
03/14/2014,-0.0561%,963.76
03/13/2014,0.1252%,964.3
03/12/2014,-0.1077%,963.1
03/11/2014,0.0015%,964.13
03/10/2014,-0.0891%,964.12
03/07/2014,0.041%,964.98
03/06/2014,-0.1275%,964.58
03/05/2014,-0.0589%,965.82
03/04/2014,0.2339%,966.38
03/03/2014,-0.1526%,964.13
02/28/2014,0.1126%,965.6
02/27/2014,0.0637%,964.52
02/26/2014,0.222%,963.9
02/25/2014,-0.1487%,961.77
02/24/2014,-0.0455%,963.2
02/21/2014,-0.0146%,963.64
02/20/2014,0.1244%,963.78
02/19/2014,-0.3203%,962.58
02/18/2014,0.1259%,965.67
02/14/2014,0.1785%,964.46
02/13/2014,0.1594%,962.74
02/12/2014,0.2481%,961.21
02/11/2014,-0.3809%,958.83
02/10/2014,0.0892%,962.5
02/07/2014,-0.059%,961.64
02/06/2014,0.1906%,962.21
02/05/2014,0.0564%,960.38
02/04/2014,0.2012%,959.83
02/03/2014,-0.0745%,957.91
01/31/2014,-0.1205%,958.62
01/30/2014,0.2625%,959.78
01/29/2014,-0.0183%,957.26
01/28/2014,0.3388%,957.44
01/27/2014,-0.0011%,954.21
01/24/2014,-0.1248%,954.22
01/23/2014,0.0518%,955.41
01/22/2014,-0.2577%,954.91
01/21/2014,0.1051%,957.38
01/17/2014,0.0109%,956.38
01/16/2014,0.0667%,956.27
01/15/2014,-0.0076%,955.63
01/14/2014,-0.0842%,955.71
01/13/2014,0.0764%,956.51
01/10/2014,0.3002%,955.78
01/09/2014,0.0551%,952.92
01/08/2014,0.1608%,952.4
01/07/2014,0.243%,950.87
01/06/2014,-0.1214%,948.56
01/03/2014,0.0058%,949.72
01/02/2014,-0.2239%,949.66
12/31/2013,-0.0956%,951.79
12/30/2013,-0.0608%,952.7
12/27/2013,-0.2579%,953.28
12/26/2013,-0.0773%,955.75
12/24/2013,-0.0831%,956.49
12/23/2013,0.0504%,957.28
12/20/2013,-0.0353%,956.8
12/19/2013,-0.049%,957.14
12/18/2013,0.063%,957.61
12/17/2013,0.0192%,957
12/16/2013,0.5037%,956.82
12/13/2013,-0.0205%,952.02
12/12/2013,-0.0312%,952.22
12/11/2013,0.1481%,952.52
12/10/2013,-0.1019%,951.11
12/09/2013,0.0643%,952.08
12/06/2013,0.0778%,951.47
12/05/2013,0.3903%,950.73
12/04/2013,-0.1293%,947.03
12/03/2013,-0.0593%,948.26
12/02/2013,-0.1446%,948.82
11/29/2013,-0.0382%,950.19
11/27/2013,0.1004%,950.56
11/26/2013,-0.0066%,949.6
11/25/2013,-0.0767%,949.67
11/22/2013,-0.0411%,950.39
11/21/2013,0.0377%,950.78
11/20/2013,0.0682%,950.43
11/19/2013,-0.0586%,949.78
11/18/2013,0.1173%,950.34
11/15/2013,0.0753%,949.22
11/14/2013,-0.1513%,948.51
11/13/2013,0.0053%,949.95
11/12/2013,0.1522%,949.9
11/11/2013,0.0485%,948.45
11/08/2013,-0.0363%,947.99
11/07/2013,0.0628%,948.34
11/06/2013,0.1436%,947.74
11/05/2013,0.1032%,946.38
11/04/2013,0.1891%,945.41
11/01/2013,-0.0596%,943.62
10/31/2013,0.2601%,944.18
10/30/2013,0.0631%,941.74
10/29/2013,-0.1206%,941.14
10/28/2013,0.0538%,942.28
10/25/2013,-0.1668%,941.77
10/24/2013,0.1216%,943.35
10/23/2013,-0.0294%,942.2
10/22/2013,-0.113%,942.48
10/21/2013,0.0846%,943.54
10/18/2013,0.0197%,942.75
10/17/2013,0.1386%,942.56
10/16/2013,0.2017%,941.26
10/15/2013,0.0957%,939.36
10/14/2013,0.1049%,938.46
10/11/2013,0.169%,937.48
10/10/2013,0.1555%,935.9
10/09/2013,0.1458%,934.44
10/08/2013,-0.0497%,933.08
10/07/2013,-0.1219%,933.55
10/04/2013,0.1632%,934.69
10/03/2013,-0.1022%,933.16
10/02/2013,0.1225%,934.12
10/01/2013,0.1868%,932.98
09/30/2013,-0.0227%,931.24
09/27/2013,-0.2338%,931.45
09/26/2013,-0.0867%,933.63
09/25/2013,0.1368%,934.44
09/24/2013,-0.0656%,933.17
09/23/2013,-0.1624%,933.78
09/20/2013,0.1532%,935.3
09/19/2013,0.0254%,933.87
09/18/2013,-0.0155%,933.63
09/17/2013,-0.1312%,933.77
09/16/2013,0.2373%,935
09/13/2013,-0.0513%,932.79
09/12/2013,0.1214%,933.27
09/11/2013,-0.2308%,932.14
09/10/2013,0.0421%,934.29
09/09/2013,0.0186%,933.9
09/06/2013,0.0277%,933.73
09/05/2013,0.0752%,933.47
09/04/2013,0.0171%,932.77
09/03/2013,0.0987%,932.61
08/30/2013,-0.1925%,931.69
08/29/2013,0.1176%,933.48
08/28/2013,0.2613%,932.39
08/27/2013,-0.3998%,929.96
08/26/2013,-0.2755%,933.69
08/23/2013,-0.1095%,936.27
08/22/2013,0.0245%,937.3
08/21/2013,0.199%,937.07
08/20/2013,-0.0061%,935.2
08/19/2013,-0.2283%,935.26
08/16/2013,0.1694%,937.4
08/15/2013,-0.2202%,935.82
08/14/2013,-0.1715%,937.88
08/13/2013,-0.0302%,939.49
08/12/2013,-0.1705%,939.78
08/09/2013,-0.2792%,941.38
08/08/2013,0.0531%,944.02
08/07/2013,0.0139%,943.52
08/06/2013,-0.0577%,943.39
08/05/2013,-0.1332%,943.93
08/02/2013,-0.0993%,945.19
08/01/2013,-0.0884%,946.13
07/31/2013,0.2178%,946.97
07/30/2013,0.1988%,944.91
07/29/2013,-0.1779%,943.03
07/26/2013,-0.0267%,944.71
07/25/2013,0.007%,944.97
07/24/2013,0.166%,944.9
07/23/2013,-0.0353%,943.33
07/22/2013,-0.0146%,943.67
07/19/2013,0.0467%,943.81
07/18/2013,0.2715%,943.37
07/17/2013,0.14%,940.81
07/16/2013,0.0698%,939.5
07/15/2013,0.1099%,938.84
07/12/2013,0.1412%,937.81
07/11/2013,-0.112%,936.49
07/10/2013,-0.1801%,937.54
07/09/2013,-0.0962%,939.23
07/08/2013,-0.0196%,940.13
07/05/2013,0.1778%,940.32
07/03/2013,-0.0141%,938.65
07/02/2013,0.0367%,938.78
07/01/2013,-0.3048%,938.44
06/28/2013,0.0695%,941.31
06/27/2013,0.1483%,940.65
06/26/2013,0.1256%,939.26
06/25/2013,0.171%,938.08
06/24/2013,-0.3718%,936.48
06/21/2013,0.083%,939.97
06/20/2013,-0.4754%,939.19
06/19/2013,-0.2587%,943.68
06/18/2013,0.0454%,946.13
06/17/2013,0.0403%,945.7
06/14/2013,-0.0653%,945.32
06/13/2013,0.1955%,945.94
06/12/2013,-0.2428%,944.09
06/11/2013,-0.0862%,946.39
06/10/2013,-0.1077%,947.2
06/07/2013,0.1452%,948.23
06/06/2013,0.049%,946.85
06/05/2013,-0.1118%,946.39
06/04/2013,0.2393%,947.45
06/03/2013,-0.2164%,945.18
05/31/2013,0.1296%,947.23
05/30/2013,0.1319%,946.01
05/29/2013,0.1123%,944.76
05/28/2013,0.0389%,943.7
05/24/2013,0.3501%,943.33
05/23/2013,0.1143%,940.04
05/22/2013,0.17%,938.97
05/21/2013,-0.183%,937.38
05/20/2013,-0.0789%,939.09
05/17/2013,-0.009%,939.84
05/16/2013,0.1708%,939.92
05/15/2013,-0.0082%,938.32
05/14/2013,0.0302%,938.39
05/13/2013,-0.3261%,938.11
05/10/2013,0.1606%,941.18
05/09/2013,-0.1781%,939.67
05/08/2013,-0.1874%,941.35
05/07/2013,0.0966%,943.12
05/06/2013,-0.0662%,942.21
05/03/2013,0.0621%,942.83
05/02/2013,0.1334%,942.24
05/01/2013,-0.4539%,940.99
04/30/2013,0.2265%,945.28
04/29/2013,0.0064%,943.14
04/26/2013,0.0127%,943.08
04/25/2013,0.0678%,942.96
04/24/2013,0.3082%,942.33
04/23/2013,0.1044%,939.43
04/22/2013,0.0582%,938.45
04/19/2013,-0.2185%,937.9
04/18/2013,0.0295%,939.96
04/17/2013,-0.2947%,939.68
04/16/2013,-0.0052%,942.46
04/15/2013,-0.1053%,942.51
04/12/2013,0.0513%,943.5
04/11/2013,-0.0171%,943.02
04/10/2013,0.1626%,943.18
04/09/2013,0.1002%,941.65
04/08/2013,-0.0512%,940.7
04/05/2013,0.0169%,941.19
04/04/2013,-0.1199%,941.03
04/03/2013,0.085%,942.16
04/02/2013,0.2018%,941.36
04/01/2013,-0.1511%,939.46
03/28/2013,0.1037%,940.88
03/27/2013,0.0064%,939.91
03/26/2013,0.1402%,939.85
03/25/2013,0.0545%,938.53
03/22/2013,-0.135%,938.02
03/21/2013,-0.1382%,939.29
03/20/2013,0.0025%,940.59
03/19/2013,0.0437%,940.56
03/18/2013,-0.1261%,940.15
03/15/2013,0.1003%,941.34
03/14/2013,-0.0672%,940.4
03/13/2013,0.0679%,941.03
03/12/2013,-0.0202%,940.39
03/11/2013,0.1004%,940.58
03/08/2013,-0.1042%,939.64
03/07/2013,0.155%,940.62
03/06/2013,0.1231%,939.16
03/05/2013,-0.0093%,938.01
03/04/2013,-0.1375%,938.09
03/01/2013,-0.1749%,939.39
02/28/2013,-0.0314%,941.03
02/27/2013,0.0439%,941.33
02/26/2013,0.274%,940.91
02/25/2013,-0.1928%,938.34
02/22/2013,-0.0176%,940.16
02/21/2013,-0.1155%,940.32
02/20/2013,-0.117%,941.41
02/19/2013,0.0011%,942.51
02/15/2013,0.0359%,942.5
02/14/2013,0.1463%,942.16
02/13/2013,0.0055%,940.79
02/12/2013,0.1521%,940.74
02/11/2013,-0.0354%,939.31
02/08/2013,0.0296%,939.64
02/07/2013,0.0016%,939.36
02/06/2013,-0.0031%,939.35
02/05/2013,-0.0392%,939.38
02/04/2013,-0.019%,939.74
02/01/2013,0.074%,939.92
01/31/2013,0.8544%,939.23
01/30/2013,-0.1082%,931.27
01/29/2013,-0.0112%,932.28
01/28/2013,0.0084%,932.38
01/25/2013,-0.0572%,932.31
01/24/2013,0.1281%,932.84
01/23/2013,-0.0178%,931.65
01/22/2013,-0.0952%,931.81
01/18/2013,-0.0548%,932.7
01/17/2013,0.1537%,933.21
01/16/2013,0.0856%,931.78
01/15/2013,-0.5996%,930.98
01/14/2013,0.5629%,936.6
01/11/2013,-0.1138%,931.36
01/10/2013,0.0545%,932.42
01/09/2013,-0.0498%,931.91
01/08/2013,-0.103%,932.37
01/07/2013,-0.0486%,933.33
01/04/2013,-0.0219%,933.79
01/03/2013,-0.1926%,933.99
01/02/2013,0.011%,935.8
12/31/2012,0.1603%,935.69
12/28/2012,-0.0487%,934.19
12/27/2012,-0.0165%,934.65
12/26/2012,0.0183%,934.8
12/24/2012,-0.0176%,934.63
12/21/2012,-0.1395%,934.8
12/20/2012,0.0474%,936.1
12/19/2012,0.0008%,935.66
12/18/2012,0.0881%,935.65
12/17/2012,-0.0686%,934.83
12/14/2012,-0.0403%,935.47
12/13/2012,-0.0073%,935.85
12/12/2012,0.0087%,935.92
12/11/2012,0.2764%,935.84
12/10/2012,-0.0333%,933.26
12/07/2012,0.0207%,933.57
12/06/2012,-0.0277%,933.37
12/05/2012,-0.1984%,933.63
12/04/2012,0.1712%,935.49
12/03/2012,-0.0976%,933.89
11/30/2012,0.0359%,934.8
11/29/2012,0.0733%,934.47
11/28/2012,0.0425%,933.78
11/27/2012,-0.0399%,933.39
11/26/2012,0.0062%,933.76
11/23/2012,0.1124%,933.7
11/21/2012,0.1443%,932.65
11/20/2012,0.1741%,931.31
11/19/2012,0.1065%,929.69
11/16/2012,-0.0122%,928.7
11/15/2012,0.0615%,928.81
11/14/2012,0.0505%,928.24
11/13/2012,-0.0544%,927.78
11/12/2012,0.0474%,928.28
11/09/2012,0.0692%,927.84
11/08/2012,-0.0462%,927.2
11/07/2012,0.0859%,927.63
11/06/2012,0.0704%,926.83
11/05/2012,-0.1281%,926.18
11/02/2012,-0.0255%,927.37
11/01/2012,-0.2712%,927.6
10/31/2012,0.2205%,930.13
10/30/2012,-0.0651%,928.08
10/29/2012,0.1612%,928.69
10/26/2012,0.0634%,927.19
10/25/2012,0.243%,926.6
10/24/2012,-0.2693%,924.36
10/23/2012,0.0766%,926.85
10/22/2012,-0.1698%,926.14
10/19/2012,0.0706%,927.72
10/18/2012,-0.2261%,927.06
10/17/2012,-0.2065%,929.16
10/16/2012,0.0223%,931.09
10/15/2012,-0.075%,930.88
10/12/2012,0.0063%,931.58
10/11/2012,0.1398%,931.52
10/10/2012,-0.0942%,930.22
10/09/2012,0.0711%,931.1
10/08/2012,0.128%,930.43
10/05/2012,-0.008%,929.25
10/04/2012,0.1605%,929.32
10/03/2012,-0.222%,927.83
10/02/2012,0.0244%,929.89
10/01/2012,0.1167%,929.67
09/28/2012,-0.0567%,928.58
09/27/2012,-0.021%,929.11
09/26/2012,0.0139%,929.31
09/25/2012,-0.0266%,929.18
09/24/2012,0.1073%,929.42
09/21/2012,-0.05%,928.43
09/20/2012,-0.1313%,928.89
09/19/2012,-0.1248%,930.11
09/18/2012,-0.0421%,931.28
09/17/2012,-0.0301%,931.67
09/14/2012,0.2824%,931.95
09/13/2012,0.0129%,929.32
09/12/2012,-0.1668%,929.2
09/11/2012,-0.0237%,930.76
09/10/2012,0.0051%,930.98
09/07/2012,-0.2071%,930.93
09/06/2012,-0.0817%,932.86
09/05/2012,0.1793%,933.63
09/04/2012,0.0783%,931.95
08/31/2012,0.0869%,931.22
08/30/2012,0.1017%,930.42
08/29/2012,0.0726%,929.47
08/28/2012,0.0699%,928.8
08/27/2012,-0.1741%,928.15
08/24/2012,0.0102%,929.77
08/23/2012,-0.0585%,929.67
08/22/2012,0.072%,930.21
08/21/2012,-0.1511%,929.55
08/20/2012,0.0741%,930.95
08/17/2012,0.0112%,930.26
08/16/2012,-0.2583%,930.16
08/15/2012,-0.0075%,932.57
08/14/2012,0.0504%,932.64
08/13/2012,-0.0154%,932.17
08/10/2012,-0.0346%,932.31
08/09/2012,-0.0497%,932.64
08/08/2012,0.0872%,933.1
08/07/2012,-0.1438%,932.29
08/06/2012,0.0284%,933.63
08/03/2012,0.233%,933.36
08/02/2012,0.2427%,931.19
08/01/2012,-0.3301%,928.94
07/31/2012,0.272%,932.02
07/30/2012,-0.2108%,929.49
07/27/2012,0.0333%,931.45
07/26/2012,-0.0265%,931.14
07/25/2012,-0.0009%,931.39
07/24/2012,-0.2364%,931.4
07/23/2012,0.0178%,933.6
07/20/2012,-0.1201%,933.44
07/19/2012,-0.1915%,934.56
07/18/2012,-0.1974%,936.35
07/17/2012,-0.1695%,938.2
07/16/2012,-0.1036%,939.8
07/13/2012,0.1404%,940.77
07/12/2012,0.192%,939.45
07/11/2012,-0.3034%,937.65
07/10/2012,-0.1037%,940.51
07/09/2012,-0.0449%,941.48
07/06/2012,0.1935%,941.91
07/05/2012,0.2815%,940.09
07/03/2012,0.3371%,937.45
07/02/2012,0.1727%,934.3
06/29/2012,0.22%,932.69
06/28/2012,-0.1583%,930.64
06/27/2012,0.0583%,932.12
06/26/2012,-0.0902%,931.57
06/25/2012,-0.1788%,932.41
06/22/2012,0.0542%,934.08
06/21/2012,-0.1703%,933.58
06/20/2012,0.1879%,935.17
06/19/2012,-0.3776%,933.42
06/18/2012,-0.0268%,936.95
06/15/2012,0.0223%,937.21
06/14/2012,-0.0755%,937
06/13/2012,-0.3471%,937.71
06/12/2012,0.1021%,940.97
06/11/2012,0.0725%,940.01
06/08/2012,0.0538%,939.33
06/07/2012,0.454%,938.82
06/06/2012,0.0072%,934.58
06/05/2012,-0.1921%,934.51
06/04/2012,-0.5669%,936.31
06/01/2012,-0.5082%,941.65
05/31/2012,-0.0957%,946.46
05/30/2012,0.0491%,947.37
05/29/2012,0.5653%,946.9
05/25/2012,-0.1443%,941.58
05/24/2012,0.2407%,942.94
05/23/2012,0.0981%,940.68
05/22/2012,-0.018%,939.75
05/21/2012,0.4047%,939.92
05/18/2012,-0.3561%,936.14
05/17/2012,-0.2954%,939.48
05/16/2012,-0.169%,942.26
05/15/2012,0.0691%,943.86
05/14/2012,-0.0737%,943.21
05/11/2012,0.1276%,943.9
05/10/2012,-0.0614%,942.7
05/09/2012,0.0024%,943.28
05/08/2012,0.0539%,943.26
05/07/2012,-0.3403%,942.75
05/04/2012,-0.3657%,945.97
05/03/2012,-0.0534%,949.44
05/02/2012,0.2972%,949.95
05/01/2012,-0.3735%,947.13
04/30/2012,-0.2194%,950.68
04/27/2012,-0.1516%,952.77
04/26/2012,-0.4687%,954.22
04/25/2012,0.082%,958.71
04/24/2012,0.0396%,957.93
04/23/2012,-0.1166%,957.55
04/20/2012,-0.0401%,958.66
04/19/2012,-0.2416%,959.05
04/18/2012,0.135%,961.37
04/17/2012,-0.0749%,960.08
04/16/2012,-0.0706%,960.8
04/13/2012,-0.0766%,961.47
04/12/2012,0.2477%,962.21
04/11/2012,-0.0055%,959.83
04/10/2012,-0.2616%,959.89
04/09/2012,0.0287%,962.4
04/05/2012,-0.0654%,962.13
04/04/2012,-0.003%,962.76
04/03/2012,-0.0744%,962.79
04/02/2012,-0.1945%,963.5
03/30/2012,0.0765%,965.38
03/29/2012,-0.2909%,964.64
03/28/2012,-0.1573%,967.46
03/27/2012,0.1903%,968.98
03/26/2012,0.0943%,967.14
03/23/2012,0.15%,966.23
03/22/2012,-0.0878%,964.78
03/21/2012,-0.1441%,965.63
03/20/2012,-0.1928%,967.02
03/19/2012,-0.2021%,968.89
03/16/2012,-0.1089%,970.86
03/15/2012,-0.2726%,971.91
03/14/2012,0.0149%,974.57
03/13/2012,-0.1537%,974.43
03/12/2012,-0.0343%,975.93
03/09/2012,-0.104%,976.26
03/08/2012,0.2461%,977.28
03/07/2012,-0.0856%,974.88
03/06/2012,-0.0856%,975.71
03/05/2012,-0.2683%,976.55
03/02/2012,0.2899%,979.18
03/01/2012,-0.0919%,976.34
02/29/2012,-0.1067%,977.24
02/28/2012,0.2939%,978.29
02/27/2012,0.0702%,975.42
02/24/2012,-0.0745%,974.74
02/23/2012,-0.4108%,975.46
02/22/2012,-0.2761%,979.49
02/21/2012,-0.1913%,982.2
02/17/2012,0.2233%,984.08
02/16/2012,-0.1725%,981.89
02/15/2012,-0.2316%,983.58
02/14/2012,-0.0909%,985.87
02/13/2012,-0.4307%,986.77
02/10/2012,0.1034%,991.03
02/09/2012,0.4584%,990.01
02/08/2012,0.1336%,985.49
02/07/2012,0.0977%,984.18
02/06/2012,-0.0648%,983.22
02/03/2012,0.0263%,983.86
02/02/2012,-0.4755%,983.6
02/01/2012,0.2926%,988.3
01/31/2012,-0.186%,985.41
01/30/2012,0.0533%,987.25
01/27/2012,0.1458%,986.72
01/26/2012,0.1718%,985.29
01/25/2012,0.2018%,983.6
01/24/2012,-0.2694%,981.62
01/23/2012,-0.0836%,984.27
01/20/2012,0.0603%,985.09
01/19/2012,-0.4969%,984.5
01/18/2012,-0.0298%,989.41
01/17/2012,0.0787%,989.71
01/13/2012,0.0521%,988.93
01/12/2012,0.0951%,988.41
01/11/2012,-0.4133%,987.48
01/10/2012,0.6367%,991.57
01/09/2012,0.2402%,985.3
01/06/2012,0.0503%,982.94
01/05/2012,-0.0401%,982.45
01/04/2012,0.3333%,982.84
01/03/2012,-0.1846%,979.58
12/30/2011,0.0612%,981.39
12/29/2011,-0.1003%,980.79
12/28/2011,-0.2291%,981.77
12/27/2011,0.2203%,984.03
12/23/2011,-0.0298%,981.86
12/22/2011,0.1623%,982.16
12/21/2011,0.1693%,980.56
12/20/2011,0.1712%,978.91
12/19/2011,-0.1096%,977.23
12/16/2011,0.0444%,978.31
12/15/2011,0.1302%,977.87
12/14/2011,-0.1737%,976.6
12/13/2011,0.1212%,978.3
12/12/2011,-0.4185%,977.11
12/09/2011,0.0301%,981.22
12/08/2011,0.0621%,980.93
12/07/2011,0.206%,980.32
12/06/2011,-0.3776%,978.3
12/05/2011,0.0242%,982.01
12/02/2011,0.0974%,981.77
12/01/2011,0.1252%,980.82
11/30/2011,-0.1346%,979.59
11/29/2011,0.2514%,980.91
11/28/2011,-0.094%,978.45
11/25/2011,-0.1709%,979.37
11/23/2011,-0.0128%,981.05
11/22/2011,-0.0166%,981.17
11/21/2011,-0.2198%,981.34
11/18/2011,0.0941%,983.5
11/17/2011,-0.2421%,982.57
11/16/2011,-0.3101%,984.96
11/15/2011,0.1476%,988.02
11/14/2011,0.1371%,986.57
11/11/2011,0.0107%,985.22
11/10/2011,-0.229%,985.11
11/09/2011,0.157%,987.37
11/08/2011,0.007%,985.82
11/07/2011,0.1145%,985.75
11/04/2011,-0.1516%,984.63
11/03/2011,0.2162%,986.12
11/02/2011,-0.0836%,983.99
11/01/2011,0.3439%,984.82
10/31/2011,0.1861%,981.44
10/28/2011,0.0416%,979.62
10/27/2011,-0.3774%,979.21
10/26/2011,0.1544%,982.92
10/25/2011,0.0998%,981.41
10/24/2011,-0.1444%,980.43
10/21/2011,-0.2099%,981.85
10/20/2011,0.3485%,983.91
10/19/2011,-0.1076%,980.49
10/18/2011,-0.2866%,981.55
10/17/2011,0.2385%,984.37
10/14/2011,0.1556%,982.03
10/13/2011,0.1319%,980.5
10/12/2011,-0.1461%,979.21
10/11/2011,0.0126%,980.65
10/10/2011,0.1644%,980.52
10/07/2011,-0.1591%,978.91
10/06/2011,0.1599%,980.47
10/05/2011,0.4546%,978.91
10/04/2011,0.2367%,974.48
10/03/2011,-0.3492%,972.18
09/30/2011,0.0117%,975.58
09/29/2011,-0.2954%,975.47
09/28/2011,-0.1057%,978.36
09/27/2011,0.0665%,979.39
09/26/2011,-0.1171%,978.74
09/23/2011,-0.0938%,979.89
09/22/2011,-0.0385%,980.81
09/21/2011,-0.3186%,981.19
09/20/2011,-0.5497%,984.32
09/19/2011,-0.1551%,989.77
09/16/2011,-0.1306%,991.3
09/15/2011,0.0637%,992.6
09/14/2011,0.1367%,991.97
09/13/2011,-0.0167%,990.61
09/12/2011,-0.447%,990.78
09/09/2011,-0.2706%,995.23
09/08/2011,-0.1449%,997.93
09/07/2011,0.0739%,999.38
09/06/2011,-0.6324%,998.64
09/02/2011,-0.4098%,1004.99
09/01/2011,0.1443%,1009.13
08/31/2011,0.2509%,1007.67
08/30/2011,0.022%,1005.15
08/29/2011,0.4217%,1004.93
08/26/2011,0.2049%,1000.71
08/25/2011,-0.278%,998.66
08/24/2011,0.0054%,1001.45
08/23/2011,0.4589%,1001.4
08/22/2011,-0.2821%,996.82
08/19/2011,-0.3734%,999.64
08/18/2011,-0.9322%,1003.39
08/17/2011,-0.4066%,1012.83
08/16/2011,-0.6217%,1016.96
08/15/2011,0.4281%,1023.33
08/12/2011,-0.335%,1018.96
08/11/2011,0.6159%,1022.39
08/10/2011,-0.0271%,1016.13
08/09/2011,0.6264%,1016.41
08/08/2011,-0.9857%,1010.08
08/05/2011,-0.5835%,1020.13
08/04/2011,-0.2216%,1026.12
08/03/2011,-0.4058%,1028.4
08/02/2011,-0.3469%,1032.59
08/01/2011,0.2956%,1036.18
07/29/2011,0.1922%,1033.13
07/28/2011,-0.4557%,1031.15
07/27/2011,-0.0552%,1035.87
07/26/2011,-0.2757%,1036.44
07/25/2011,0.1299%,1039.31
07/22/2011,0.0544%,1037.96
07/21/2011,-0.5987%,1037.39
07/20/2011,-0.2989%,1043.64
07/19/2011,0.0159%,1046.77
07/18/2011,-0.0248%,1046.6
07/15/2011,0.2677%,1046.86
07/14/2011,-0.1803%,1044.07
07/13/2011,0.3908%,1045.95
07/12/2011,0.0109%,1041.88
07/11/2011,-0.1493%,1041.77
07/08/2011,0.1682%,1043.33
07/07/2011,-0.1254%,1041.57
07/06/2011,0.1342%,1042.88
07/05/2011,0.1392%,1041.48
07/01/2011,0.1571%,1040.04
06/30/2011,0.1726%,1038.41
06/29/2011,0.1611%,1036.62
06/28/2011,0.3116%,1034.95
06/27/2011,0.1666%,1031.73
06/24/2011,-0.0502%,1030.02
06/23/2011,0.3278%,1030.54
06/22/2011,0.0222%,1027.17
06/21/2011,0.4141%,1026.94
06/20/2011,0.006%,1022.71
06/17/2011,0.1603%,1022.64
06/16/2011,-0.3281%,1021.01
06/15/2011,0.057%,1024.37
06/14/2011,0.4349%,1023.79
06/13/2011,-0.0738%,1019.35
06/10/2011,-0.4305%,1020.11
06/09/2011,0.2326%,1024.52
06/08/2011,-0.0897%,1022.14
06/07/2011,-0.1803%,1023.06
06/06/2011,-0.1735%,1024.91
06/03/2011,-0.5379%,1026.69
06/02/2011,0.057%,1032.24
06/01/2011,0.2374%,1031.65
05/31/2011,0.5719%,1029.21
05/27/2011,0.1058%,1023.35
05/26/2011,-0.0481%,1022.27
05/25/2011,0.0765%,1022.77
05/24/2011,0.0499%,1021.98
05/23/2011,-0.2504%,1021.47
05/20/2011,-0.0106%,1024.04
05/19/2011,-0.1074%,1024.15
05/18/2011,0.1499%,1025.25
05/17/2011,0.0995%,1023.71
05/16/2011,-0.1515%,1022.7
05/13/2011,-0.0208%,1024.25
05/12/2011,-0.1874%,1024.46
05/11/2011,-0.1937%,1026.38
05/10/2011,-0.457%,1028.38
05/09/2011,0.183%,1033.1
05/06/2011,0.2389%,1031.21
05/05/2011,0.0265%,1028.75
05/04/2011,-0.0256%,1028.48
05/03/2011,-0.4379%,1028.74
05/02/2011,-0.113%,1033.27
04/29/2011,0.0046%,1034.44
04/28/2011,-0.5514%,1034.39
04/27/2011,-0.0461%,1040.12
04/26/2011,-0.1948%,1040.6
04/25/2011,0.1276%,1042.63
04/21/2011,0.3927%,1041.31
04/20/2011,0.2515%,1037.23
04/19/2011,0.5035%,1034.63
